"Shift #","Trip #","Operator Name","Medallion","Device Type","Chauffeur #","Meter On Datetime","Meter Off Datetime","Trip Length","Pickup Latitude","Pickup Longitude","Pickup Location","Dropoff Latitude","Dropoff Longitude","Dropoff Location","Fare","Tax","Tips","Tolls","Surcharge","Trip Total","Payment Type","Street/Dispatch"
07705739,48274,"Freedom Taxi","0933","NGP",515867,"01/01/2015 02:11","01/01/2015 02:11","0.4","39.231326","-75.640769","8960 KREWSTOWN RD","39.026465","-75.265320","2815 N 06TH ST","3.39","0.75","0.00","0.00","0.00","4.14","Cash","Street Hail"
06337314,86009,"Freedom Taxi","4964","NGP",258867,"01/01/2015 02:11","01/01/2015 02:17","1.3","39.974704","-75.670105","730 N 37TH ST","39.439456","-75.095348","8022 BUIST AVE","6.84","0.75","0.00","0.00","0.00","7.59","Cash","Street Hail"
79174734,84815,"Freedom Taxi","0632","NGP",196351,"01/01/2015 02:11","01/01/2015 02:11","0.0","39.620954","-75.501668","2642 S FELTON ST","39.441741","-75.219937","406 E WALNUT LA","1.00","0.75","0.00","0.00","0.00","1.75","Cash","Street Hail"
84894634,84224,"Freedom Taxi","0938","NGP",441359,"01/01/2015 02:11","01/01/2015 02:17","1.6","0.0467607","0.00297231","28 W DURHAM ST","0.0409375","0.00013979","1854 HOFFMAN ST","6.61","0.75","0.00","0.00","0.00","7.36","Cash","Street Hail"
14164791,56496,"Freedom Taxi","9039","NGP",731553,"01/01/2015 02:11","01/01/2015 02:20","1.7","39.060183","-75.069478","5477 W MONTGOMERY AVE","39.426555","-75.931722","6516 OGONTZ AVE","6.61","0.75","0.00","0.00","0.00","7.36","Cash","Street Hail"
79744281,87758,"Quaker City Cab","6881","NGP",598172,"01/01/2015 02:11","01/01/2015 02:25","0.0","39.256857","-75.403421","802 JUDSON ST","39.420469","-75.589476","1760 N LAMBERT ST","10.75","0.75","2.85","0.00","0.00","14.35","Credit Card","Street Hail"
97160622,61234,"Freedom Taxi","3354","NGP",143452,"01/01/2015 02:11","01/01/2015 02:24","6.3","39.401939","-75.416497","879 BROOKLYN ST","40.887322","-75.989779","7246 MARSDEN ST","18.11","0.75","0.00","0.00","0.00","18.86","Cash","Street Hail"
27366254,82988,"Freedom Taxi","5911","NGP",161656,"01/01/2015 02:11","01/01/2015 02:19","1.7","39.093786","-75.745513","1521 S CHADWICK ST","39.397051","-75.352225","304 UNRUH AVE","7.53","0.75","0.00","0.00","0.00","8.28","Cash","Street Hail"
06816142,03179,"Freedom Taxi","8216","NGP",858187,"01/01/2015 02:11","01/01/2015 02:15","0.8","39.492738","-75.312961","1101 LOCUST ST","39.794177","-75.661789","6910 RODNEY ST","4.77","0.75","0.00","0.00","0.00","5.52","Cash","Street Hail"
87435517,73343,"Freedom Taxi","2055","NGP",594137,"01/01/2015 02:11","01/01/2015 02:21","2.1","39.576352","-75.240147","4200 I ST","39.240206","-75.076528","3501 WOODHAVEN RD","8.91","0.00","0.00","0.00","1.00","9.91","Cash","Street Hail"
62311150,78266,"Freedom Taxi","3134","NGP",221755,"01/01/2015 02:12","01/01/2015 02:26","1.5","39.498194","-75.273733","1350 S 52ND ST","39.799104","-75.087576","2635 S 68TH ST","11.44","0.00","0.00","0.00","0.90","12.34","Cash","Street Hail"
39687474,82669,"Freedom Taxi","9358","NGP",102221,"01/01/2015 02:12","01/01/2015 02:16","0.9","39.408320","-75.702922","9337 GLENLOCH ST","39.990708","-75.109019","8641 TEMPLE RD","5.00","0.75","0.00","0.00","0.00","5.75","Cash","Street Hail"
21959884,77072,"Freedom Taxi","8426","NGP",498341,"01/01/2015 02:12","01/01/2015 02:19","1.8","39.258255","-75.304320","217 ROBAT ST","39.315927","-75.558264","5602 ARLINGTON ST","7.99","0.75","4.00","0.00","0.00","12.74","Credit Card","Street Hail"
52466154,84612,"Freedom Taxi","9913","NGP",031431,"01/01/2015 02:12","01/01/2015 02:28","3.7","39.916867","-75.046038","4610 N 04TH ST","39.070094","-75.493226","3911 ASPEN ST","12.13","0.75","2.55","0.00","0.00","15.43","Credit Card","Street Hail"
49309144,45135,"Freedom Taxi","0439","NGP",932014,"01/01/2015 02:12","01/01/2015 02:19","1.2","39.128323","-75.254481","1420 LOCUST ST","39.289354","-75.957835","601 CHRISTIAN ST","6.38","0.75","0.00","0.00","0.00","7.13","Cash","Street Hail"
15886643,03988,"Freedom Taxi","8601","NGP",000688,"01/01/2015 02:12","01/01/2015 02:16","1.0","40.745411","-75.419872","2659 S FELTON ST","40.744142","-75.428438","1714 WIDENER PL","5.00","0.75","0.00","0.00","0.00","5.75","Cash","Street Hail"
36369131,32237,"Freedom Taxi","1442","NGP",482335,"01/01/2015 02:12","01/01/2015 02:18","1.1","39.073762","-75.820919","8930 KREWSTOWN RD","39.258677","-75.710215","9620 DUNGAN RD","5.69","0.75","0.00","0.00","0.00","6.44","Cash","Street Hail"
64926166,23282,"Freedom Taxi","6665","MKC",462886,"01/01/2015 02:12","01/01/2015 02:15","0.7","39.307954","-75.409597","4745 UPLAND ST","39.938660","-75.873667","2135 E SUSQUEHANNA AVE","4.54","0.75","0.00","0.00","0.00","5.29","Cash","Street Hail"
76840621,63033,"Quaker City Cab","9828","NGP",148606,"01/01/2015 02:12","01/01/2015 02:17","0.0","39.739914","-75.460081","2115 SEYBERT ST","39.189504","-75.244193","1716 DICKINSON ST","5.00","0.75","0.00","0.00","0.00","5.75","Cash","Street Hail"
10839460,33836,"Freedom Taxi","5753","NGP",866015,"01/01/2015 02:12","01/01/2015 02:20","2.2","39.329349","-75.305256","525 CHRISTIAN ST","39.037747","-75.973312","544 FERNON ST","8.45","0.75","0.00","0.00","0.00","9.20","Credit Card","Street Hail"
95439271,43518,"Freedom Taxi","6086","NGP",467280,"01/01/2015 02:13","01/01/2015 02:24","3.7","39.517538","-75.993428","4118 W GIRARD AVE","39.524133","-75.971862","3475 COLLINS ST","11.67","0.75","0.00","0.00","0.00","12.42","Cash","Street Hail"
55209483,78443,"Freedom Taxi","3261","NGP",993957,"01/01/2015 02:13","01/01/2015 02:19","0.0","39.718695","-75.830153","1505 WEST END DR","39.473531","-75.075999","2301 CHERRY STREET","6.61","0.75","0.00","0.00","0.00","7.36","Cash","Street Hail"
99844907,10500,"Freedom Taxi","2275","NGP",625594,"01/01/2015 02:13","01/01/2015 02:15","0.5","39.624659","-75.758461","6040 OGONTZ AVE","39.037642","-75.153940","4901 GRANSBACK ST","3.85","0.75","0.00","0.00","0.00","4.60","Cash","Street Hail"
47021216,38628,"Freedom Taxi","1496","NGP",278463,"01/01/2015 02:13","01/01/2015 02:23","2.6","39.067553","-75.519758","153 N LINDENWOOD ST","39.975819","-75.272335","2935 JASPER ST","9.14","0.75","0.00","0.00","0.00","9.89","Cash","Street Hail"
28080470,03171,"Freedom Taxi","0075","NGP",156300,"01/01/2015 02:13","01/01/2015 02:16","0.1","39.908800","-75.491788","11500 E ROOSEVELT BLV","39.558613","-75.760685","1816 FILLMORE ST","3.85","0.75","0.00","0.00","0.00","4.60","Cash","Street Hail"
76578323,30626,"Freedom Taxi","4727","NGP",274686,"01/01/2015 02:13","01/01/2015 02:20","1.7","39.765255","-75.181030","2664 E HUNTINGDON ST","39.519609","-75.811670","1822 GERRITT ST","7.07","0.75","4.00","0.00","0.00","11.82","Credit Card","Street Hail"
53953803,86890,"Freedom Taxi","5910","NGP",906066,"01/01/2015 02:14","01/01/2015 02:27","1.5","39.889249","-75.958104","2025 FITZWATER ST","39.431286","-75.354727","1161 HELLERMAN ST","13.51","0.75","3.00","0.00","0.00","17.26","Credit Card","Street Hail"
83486798,83357,"Freedom Taxi","0503","NGP",616336,"01/01/2015 02:14","01/01/2015 02:30","4.2","39.966243","-75.939713","7017 LIMEKILN PK","39.244469","-75.082117","342 DALY ST","13.97","0.75","0.00","0.00","0.00","14.72","Cash","Street Hail"
73289148,08433,"Freedom Taxi","2315","NGP",755894,"01/01/2015 02:14","01/01/2015 02:19","1.0","39.251243","-75.054334","233 S 6TH ST","39.210208","-75.764362","3109 FRIENDSHIP ST","5.46","0.75","1.50","0.00","0.00","7.71","Credit Card","Street Hail"
59832837,68789,"Freedom Taxi","1877","NGP",085800,"01/01/2015 02:14","01/01/2015 02:21","2.1","39.955788","-75.280573","6146 CATHARINE ST","39.078651","-75.178234","1100 SOUTH BROAD","7.99","0.75","0.00","0.00","0.00","8.74","Cash","Street Hail"
59999008,51153,"Freedom Taxi","8060","NGP",811120,"01/01/2015 02:14","01/01/2015 02:19","1.3","39.515351","-75.931837","2619 BROWN ST","39.857947","-75.892483","1017 MERCY ST","6.15","0.75","0.00","0.00","0.00","6.90","Cash","Street Hail"
34419406,83221,"Freedom Taxi","1806","NGP",358232,"01/01/2015 02:14","01/01/2015 02:15","0.2","39.823654","-75.269733","2432 S LAMBERT ST","39.337456","-75.387154","2839 N 24TH ST","2.93","0.75","0.00","0.00","0.00","3.68","Cash","Street Hail"
69754148,81098,"Freedom Taxi","2453","NGP",604949,"01/01/2015 02:15","01/01/2015 02:23","1.2","39.634600","-75.512191","219-29 S 18TH STREET","39.043600","-75.536016","3245 MEMPHIS ST","9.83","0.75","2.00","0.00","0.00","12.58","Credit Card","Street Hail"
54014152,15160,"Freedom Taxi","9527","NGP",633284,"01/01/2015 02:15","01/01/2015 02:26","2.0","39.991069","-75.128794","1728 N LAMBERT ST","39.883720","-75.691805","1216 MAGEE AVE","8.68","0.75","2.00","0.00","0.00","11.43","Credit Card","Street Hail"
04513609,65879,"Freedom Taxi","8389","NGP",162263,"01/01/2015 02:15","01/01/2015 02:21","8.4","39.310142","-75.278739","1116 BLEIGH AVE","39.820465","-75.626435","2106 EASTBURN AVE","5.46","0.75","0.00","0.00","0.00","6.21","Cash","Street Hail"
69979591,16427,"Freedom Taxi","1135","NGP",872269,"01/01/2015 02:15","01/01/2015 02:29","6.1","39.234519","-75.391938","4213-15 LANCASTER AVE","39.061455","-75.507581","417R N CHRIS COLUMBUS BLV","17.65","0.75","3.65","0.00","0.00","22.05","Credit Card","Street Hail"
94358668,95471,"Freedom Taxi","8002","NGP",839908,"01/01/2015 02:15","01/01/2015 02:29","1.5","39.586630","-75.506814","2614 S 06TH ST","39.317639","-75.071553","1137 E HORTTER ST","11.44","0.00","0.00","0.00","0.75","12.19","Cash","Street Hail"
62097624,32493,"Freedom Taxi","6987","NGP",170586,"01/01/2015 02:15","01/01/2015 02:23","1.6","39.773567","-75.523670","301 RACE STREET","39.960084","-75.091251","2815 W GIRARD AVE","7.07","0.75","3.00","0.00","0.00","10.82","Credit Card","Street Hail"
13356179,17604,"Freedom Taxi","9253","NGP",524118,"01/01/2015 02:15","01/01/2015 02:24","3.9","39.891307","-75.179210","5645 LORETTO AVE","39.811606","-75.400587","1003 S 51ST ST","12.13","0.75","3.00","0.00","0.00","15.88","Credit Card","Street Hail"
85999239,38515,"Freedom Taxi","6200","NGP",863308,"01/01/2015 02:16","01/01/2015 02:21","2.1","39.442234","-75.711004","1700 N STILLMAN ST","39.584996","-75.403051","2930L CHESTNUT ST","7.53","0.75","0.00","0.00","0.00","8.28","Cash","Street Hail"
97355694,03612,"Freedom Taxi","3441","NGP",386172,"01/01/2015 02:16","01/01/2015 02:40","0.0","39.738775","-75.320510","1921 E DAUPHIN ST","39.009620","-75.241987","2111 E CLEMENTINE ST","24.55","0.75","0.00","0.00","0.00","25.30","Cash","Street Hail"
78456735,09159,"Freedom Taxi","4995","NGP",811389,"01/01/2015 02:16","01/01/2015 02:24","1.4","0.0066536","0.00238499","5238 DIAMOND STREET","0.0233832","0.00501499","1232 S ALDER ST","6.84","0.75","2.00","0.00","0.00","9.59","Credit Card","Street Hail"
14326024,64081,"Freedom Taxi","0522","NGP",944715,"01/01/2015 02:16","01/01/2015 02:25","1.5","39.442493","-75.344731","1835 MARKET ST","39.866644","-75.299021","3322 N 11TH ST","7.53","0.75","0.00","0.00","0.00","8.28","Cash","Street Hail"
39163842,09897,"Freedom Taxi","5876","NGP",562852,"01/01/2015 02:16","01/01/2015 02:25","1.9","39.574559","-75.093830","5839 LUDLOW ST","39.256008","-75.424127","2229 GREEN ST","8.22","0.75","4.00","0.00","0.00","12.97","Credit Card","Street Hail"
64926166,14381,"Freedom Taxi","6665","MKC",462886,"01/01/2015 02:16","01/01/2015 02:19","0.7","39.508944","-75.577664","424 N 65TH ST","39.254973","-75.451324","1817 DELANCEY PL","4.54","0.75","0.00","0.00","0.00","5.29","Cash","Street Hail"
35635619,04624,"Freedom Taxi","2435","NGP",100555,"01/01/2015 02:16","01/01/2015 02:27","3.1","0.0111442","0.00036643","5923 N PARK AVE","0.0138933","0.00959463","5813 N AMERICAN ST","10.98","0.75","0.00","0.00","0.00","11.73","Cash","Street Hail"
11746868,65163,"Freedom Taxi","2035","NGP",349963,"01/01/2015 02:16","01/01/2015 02:25","2.8","39.041021","-75.023378","5918 MASTER ST","39.360923","-75.911523","2108 E AUBURN ST","9.60","0.75","0.00","0.00","0.00","10.35","Cash","Street Hail"
69994733,78327,"Quaker City Cab","1783","NGP",188557,"01/01/2015 02:16","01/01/2015 02:23","0.0","39.107763","-75.858372","1539 E TULPEHOCKEN ST","39.065824","-75.144661","5226 KERSHAW ST","6.84","0.75","0.00","0.00","0.00","7.59","Cash","Street Hail"
74552569,42477,"Freedom Taxi","4188","NGP",695151,"01/01/2015 02:16","01/01/2015 02:28","3.5","39.303744","-75.789016","3","39.731422","-75.677775","3809-11 SPRING GARDEN ST","11.67","0.75","0.00","0.00","0.00","12.42","Cash","Street Hail"
67698051,35569,"Freedom Taxi","5231","NGP",626532,"01/01/2015 02:16","01/01/2015 02:26","1.8","39.134253","-75.186178","1502 N CONESTOGA ST","39.488235","-75.139709","4830 A ST","8.22","0.75","2.00","0.00","0.00","10.97","Credit Card","Street Hail"
17389666,33796,"Freedom Taxi","0079","NGP",675215,"01/01/2015 02:16","01/01/2015 02:30","2.8","39.622839","-75.825744","6823 LYNFORD ST","39.958884","-75.744513","1342 N MARSTON ST","10.98","0.75","0.00","0.00","0.00","11.73","Cash","Street Hail"
60341923,70168,"Freedom Taxi","1281","NGP",082717,"01/01/2015 02:16","01/01/2015 02:30","8.1","39.050417","-75.649077","908 LOCUST ST","39.234344","-75.473638","563 JUDSON ST","22.25","0.75","0.00","0.00","0.00","23.00","Cash","Street Hail"
89207835,48318,"Freedom Taxi","7662","NGP",776740,"01/01/2015 02:16","01/01/2015 02:25","3.8","39.528985","-75.444612","3143 N 09TH ST","39.040848","-75.369575","126-28 ARCH ST","12.13","0.75","0.00","0.00","0.00","12.88","Cash","Street Hail"
60957622,47425,"Freedom Taxi","2765","NGP",371444,"01/01/2015 02:16","01/01/2015 02:40","16.6","0.0890458","0.00437678","1535 W LOUDON ST","0.0646615","0.00942738","7347 WOODBINE AVE","42.03","0.75","12.80","0.00","0.00","55.58","Credit Card","Street Hail"
44954658,19893,"Freedom Taxi","3981","NGP",863541,"01/01/2015 02:17","01/01/2015 02:17","0.0","39.790360","-75.000433","5900 PINE ST","39.262691","-75.587372","5004 N HUTCHINSON ST","28.50","0.75","0.00","0.00","0.00","29.25","Cash","Street Hail"
06816142,47393,"Freedom Taxi","8216","NGP",858187,"01/01/2015 02:17","01/01/2015 02:24","1.7","39.635085","-75.169257","105 ROCHELLE AVE","39.041959","-75.033840","E","7.30","0.75","0.00","0.00","0.00","8.05","Cash","Street Hail"
64026619,28660,"Freedom Taxi","8349","NGP",343068,"01/01/2015 02:17","01/01/2015 02:26","1.9","39.479322","-75.152028","1625-37 MARKET ST","39.278740","-75.615049","1335 CARDEZA ST","7.53","0.75","1.50","0.00","0.00","9.78","Credit Card","Street Hail"
08247474,94325,"Freedom Taxi","0632","NGP",196351,"01/01/2015 02:17","01/01/2015 02:21","0.0","39.738039","-75.073447","2929L ARCH ST","39.290962","-75.906549","5054 HOOPES ST","5.00","0.75","0.00","0.00","0.00","5.75","Cash","Street Hail"
26041352,57944,"Freedom Taxi","4352","NGP",170492,"01/01/2015 02:17","01/01/2015 02:30","3.4","39.115749","-75.834236","2436 80TH AVE","39.728599","-75.417107","7701 LINDBERGH BLV","11.67","0.75","2.45","0.00","0.00","14.87","Credit Card","Street Hail"
04377246,65087,"Freedom Taxi","5855","NGP",266663,"01/01/2015 02:17","01/01/2015 02:23","1.5","39.484412","-75.104557","1453 ROSALIE ST","39.353675","-75.972330","1828 GREEN ST","6.84","0.75","0.00","0.00","0.00","7.59","Cash","Street Hail"
81826202,33698,"Freedom Taxi","4934","NGP",321652,"01/01/2015 02:17","01/01/2015 02:19","0.0","39.718921","-75.797710","333 GREEN ST","39.418564","-75.924648","2812 GERMANTOWN AVE","25.55","0.75","0.00","0.00","0.00","26.30","Credit Card","Street Hail"
43715396,20560,"Freedom Taxi","0401","NGP",951247,"01/01/2015 02:18","01/01/2015 02:26","1.4","39.192070","-75.969479","401-11 E ALLEGHENY AVE","39.946173","-75.164038","2740 MIFFLIN ST","7.07","0.75","0.00","0.00","0.00","7.82","Dispute","Street Hail"
28080470,96980,"Freedom Taxi","0075","NGP",156300,"01/01/2015 02:18","01/01/2015 02:40","18.2","39.167145","-75.724238","6723 LANSDOWNE AVE","40.058969","-75.581239","2121 S 65TH ST","44.79","0.75","0.00","0.00","0.00","45.54","Cash","Street Hail"
05732867,20760,"Freedom Taxi","8180","NGP",515262,"01/01/2015 02:18","01/01/2015 02:25","0.8","39.348420","-75.283906","4742 RISING SUN AVE","39.920204","-75.805598","1250 S 20TH ST","5.92","0.75","0.00","0.00","0.00","6.67","Cash","Street Hail"
70698796,55769,"Freedom Taxi","5144","NGP",964950,"01/01/2015 02:18","01/01/2015 02:26","1.7","39.366410","-75.364437","4214 N 07TH ST","39.667417","-75.017503","5026 LOCUST ST","7.53","0.00","2.00","0.00","1.00","10.53","Credit Card","Street Hail"
22442064,76673,"Quaker City Cab","7813","NGP",886451,"01/01/2015 02:18","01/01/2015 02:18","0.0","39.725381","-75.248757","328 QUEEN ST","39.992178","-75.278931","1637 S DOVER ST","2.70","0.75","0.00","0.00","0.00","3.45","Cash","Street Hail"
35064854,69888,"Freedom Taxi","3449","NGP",065570,"01/01/2015 02:18","01/01/2015 02:21","0.6","39.350307","-75.083073","1148 E ATLANTIC ST","39.007337","-75.402687","3206 PEARL ST","4.08","0.75","0.00","0.00","0.00","4.83","Cash","Street Hail"
82665513,92337,"Freedom Taxi","7757","NGP",953351,"01/01/2015 02:18","01/01/2015 02:29","0.9","39.638848","-75.748157","1319-25 MARKET ST","39.479650","-75.754502","4235 OTTER ST","8.45","0.75","2.88","0.00","0.00","12.08","Credit Card","Street Hail"
24675118,10983,"Freedom Taxi","6204","NGP",679267,"01/01/2015 02:19","01/01/2015 02:22","1.3","39.771628","-75.277802","6156 N 07TH ST","39.273994","-75.973042","6147 PINE ST","5.69","0.75","3.00","0.00","0.00","9.44","Credit Card","Street Hail"
07705739,85949,"Freedom Taxi","0933","NGP",515867,"01/01/2015 02:19","01/01/2015 02:35","0.0","39.019061","-75.273141","1001 CHESTNUT ST","39.039529","-74.942249","4615 HURLEY ST","27.54","0.75","0.00","5.00","0.00","33.29","Cash","Street Hail"
46599942,20500,"Freedom Taxi","1702","NGP",650249,"01/01/2015 02:19","01/01/2015 02:26","0.0","39.119083","-75.354069","1101 SLOCUM ST","39.965734","-75.134003","1811 FITZWATER ST","6.15","0.75","0.00","0.00","0.00","6.90","Cash","Street Hail"
06337314,65879,"Freedom Taxi","4964","NGP",258867,"01/01/2015 02:19","01/01/2015 02:27","2.1","39.305274","-75.929901","614-16 S CLARION ST","39.036996","-75.368289","2148 ELLSWORTH ST","8.45","0.75","2.00","0.00","0.00","11.20","Credit Card","Street Hail"
40825537,00939,"Freedom Taxi","4846","NGP",998979,"01/01/2015 02:19","01/01/2015 02:22","0.9","39.138135","-75.014382","1956 PRESIDENT ST","39.169932","-75.859379","483 POTTERTON HGTS","4.77","0.75","3.00","0.00","0.00","8.52","Credit Card","Street Hail"
13489474,27855,"Freedom Taxi","7653","NGP",810821,"01/01/2015 02:19","01/01/2015 02:29","4.7","39.908401","-75.576092","1616 WALNUT","39.892086","-75.442004","2832-34 E PACIFIC ST","13.97","0.75","0.00","0.00","3.00","17.72","Credit Card","Street Hail"
39547027,59107,"Freedom Taxi","4828","NGP",911093,"01/01/2015 02:19","01/01/2015 02:28","2.1","39.754967","-75.063485","727-29 S 07TH ST","39.804287","-75.778265","2236 CARPENTER ST","8.45","0.75","0.00","0.00","0.00","9.20","Cash","Street Hail"
21948655,09446,"Freedom Taxi","3681","NGP",460103,"01/01/2015 02:19","01/01/2015 02:27","3.1","39.846285","-75.026746","1120 E SHARPNACK ST","39.625086","-75.473369","8920 KREWSTOWN RD","10.06","0.75","0.00","0.00","0.00","10.81","Cash","Street Hail"
04942261,85522,"Freedom Taxi","3024","NGP",306487,"01/01/2015 02:20","01/01/2015 02:40","8.2","39.420417","-75.206680","238 S HUTCHINSON ST","40.326572","-75.324100","1319 S BOUVIER ST","24.32","0.75","0.00","0.00","0.00","25.07","Credit Card","Street Hail"
36369131,92149,"Freedom Taxi","1442","NGP",482335,"01/01/2015 02:20","01/01/2015 02:29","1.9","39.184629","-75.235928","1349 S LINDENWOOD ST","39.486423","-75.437491","2026 S DARIEN ST","7.76","0.75","0.00","0.00","0.00","8.51","Cash","Street Hail"
84894634,35299,"Freedom Taxi","0938","NGP",441359,"01/01/2015 02:20","01/01/2015 02:32","2.5","0.0858696","0.00485524","1101 SOUTHAMPTON RD","0.0274518","0.00676644","2467 JASPER ST","9.60","0.75","0.00","0.00","0.00","10.35","Credit Card","Street Hail"
29655463,10756,"Freedom Taxi","4921","NGP",695622,"01/01/2015 02:20","01/01/2015 02:27","1.6","39.853263","-75.837399","5-07 W GIRARD AVE","39.807173","-75.967451","1233 W TIOGA ST","7.30","0.75","0.00","0.00","0.00","8.05","Cash","Street Hail"
34419406,48740,"Freedom Taxi","1806","NGP",358232,"01/01/2015 02:20","01/01/2015 03:03","15.1","39.250436","-75.637643","1947 STENTON AVE","39.488685","-75.069562","1407 S CHADWICK ST","42.03","0.75","0.00","0.00","0.00","42.78","Cash","Street Hail"
64550851,53166,"Freedom Taxi","5915","NGP",188141,"01/01/2015 02:20","01/01/2015 02:24","0.5","39.533757","-75.423509","2901 N 23RD ST","39.518197","-75.777604","628 N 53RD ST","4.31","0.75","2.00","0.00","0.00","7.06","Credit Card","Street Hail"
64138675,87697,"Freedom Taxi","6749","NGP",611146,"01/01/2015 02:20","01/01/2015 02:23","0.7","39.533377","-75.498995","265 S 09TH ST","39.057981","-75.441374","1324 LOCUST","4.54","0.75","0.00","0.00","0.00","5.29","Cash","Street Hail"
71990481,60007,"Freedom Taxi","9554","NGP",111291,"01/01/2015 02:20","01/01/2015 02:34","2.5","39.010903","-75.968518","2048 CHERRY ST","39.565104","-75.701500","826-28 N 03RD ST","10.52","0.75","2.25","0.00","0.00","13.52","Credit Card","Street Hail"
21959884,24971,"Freedom Taxi","8426","NGP",498341,"01/01/2015 02:20","01/01/2015 02:40","6.2","39.618988","-75.617224","1231 WINDRIM AVE","39.417272","-75.558696","10117 ALEXANDRA LA","19.26","0.75","0.00","0.00","0.00","20.01","Cash","Street Hail"
10617383,03267,"Freedom Taxi","3045","MKC",839675,"01/01/2015 02:20","01/01/2015 02:40","4.0","39.657998","-75.964567","1414 PENN SQ","39.629072","-75.677649","1500-1598 SEYBERT","14.89","0.75","0.00","0.00","0.00","15.64","Cash","Street Hail"
80457101,42708,"Freedom Taxi","5376","NGP",767639,"01/01/2015 02:20","01/01/2015 02:35","4.8","39.450619","-75.108357","2661 N 28TH ST","39.824390","-75.632471","4955 PENNWAY ST","15.35","0.75","3.00","0.00","0.00","19.10","Credit Card","Street Hail"
99844907,49906,"Freedom Taxi","2275","NGP",625594,"01/01/2015 02:20","01/01/2015 02:25","1.0","39.719342","-75.032518","2220 MOORE ST","39.137969","-75.556800","6339 N 18TH ST","5.46","0.75","0.00","0.00","0.00","6.21","Cash","Street Hail"
17667509,66480,"Freedom Taxi","2999","NGP",019506,"01/01/2015 02:21","01/01/2015 02:35","0.0","39.904312","-75.719332","8513 TEMPLE RD","39.910461","-75.002557","1736 MOORE ST","12.36","0.75","0.00","0.00","0.00","13.11","Cash","Street Hail"
15886643,00262,"Freedom Taxi","8601","NGP",000688,"01/01/2015 02:21","01/01/2015 02:41","9.0","40.704461","-75.298853","1716 PINE ST","40.873473","-75.625709","700 CAPTAINS WAY","23.86","0.75","0.00","0.00","0.00","24.61","Cash","Street Hail"
04152702,94222,"Freedom Taxi","8839","NGP",624167,"01/01/2015 02:21","01/01/2015 02:32","1.7","39.354623","-75.966236","1315 72ND AVE","39.600173","-75.491575","22-34 S 17TH ST","8.45","0.75","0.00","0.00","0.00","9.20","Cash","Street Hail"
99639904,20151,"Freedom Taxi","9643","NGP",371486,"01/01/2015 02:21","01/01/2015 02:25","0.6","39.475698","-75.608709","5051 N 16TH ST","39.399926","-75.439496","6647 VANDIKE ST","4.77","0.75","0.00","0.00","0.00","5.52","Cash","Street Hail"
28713255,43518,"Freedom Taxi","9274","NGP",981005,"01/01/2015 02:21","01/01/2015 02:35","0.0","39.563622","-75.894423","226 W RITTENHOUSE SQUARE","39.328114","-75.416768","2400-2498 PENNSYLVANIA AVE","9.60","0.75","0.00","0.00","0.00","10.35","Dispute","Street Hail"
26261579,81275,"Freedom Taxi","7638","NGP",523279,"01/01/2015 02:21","01/01/2015 02:41","0.0","39.771893","-75.739258","1400 DISSTON ST","39.199582","-75.176553","11133 DRAKE DR","0.00","0.75","0.00","0.00","0.00","0.75","Cash","Street Hail"
13642949,68808,"Freedom Taxi","8893","NGP",138076,"01/01/2015 02:21","01/01/2015 02:22","0.2","39.110193","-75.314715","V","39.350563","-75.215551","329 W MOUNT PLEASANT AVE","3.39","0.75","0.00","0.00","0.00","4.14","Cash","Street Hail"
59999008,36355,"Freedom Taxi","8060","NGP",811120,"01/01/2015 02:21","01/01/2015 02:28","2.2","39.697313","-75.121556","8412 RIDGE AVE","39.039667","-75.368198","5238 WALNUT ST","7.99","0.75","0.00","0.00","0.00","8.74","Cash","Street Hail"
76578323,14361,"Freedom Taxi","4727","NGP",274686,"01/01/2015 02:21","01/01/2015 02:29","2.0","39.806669","-75.148016","1326 SPRUCE ST","39.134814","-75.949983","638 E RAYMOND ST","7.76","0.75","0.00","0.00","0.00","8.51","Cash","Street Hail"
49309144,24558,"Freedom Taxi","0439","NGP",932014,"01/01/2015 02:21","01/01/2015 02:31","1.8","39.408775","-75.207068","3477 INDIAN QUEEN LA","39.106719","-75.488785","1443 N 56TH ST","8.45","0.75","0.00","0.00","0.00","9.20","Cash","Street Hail"
27366254,62690,"Freedom Taxi","5911","NGP",161656,"01/01/2015 02:21","01/01/2015 02:44","11.0","39.732525","-75.689414","1208 WALLACE ST","40.814996","-75.808702","8613 RUGBY ST","28.92","0.75","8.90","0.00","0.00","38.57","Credit Card","Street Hail"
44954658,14461,"Freedom Taxi","3981","NGP",863541,"01/01/2015 02:22","01/01/2015 02:23","0.1","39.592119","-75.243510","938 FLANDERS RD","39.737729","-75.908371","4927 DUFFIELD ST","2.93","0.75","0.00","0.00","0.00","3.68","Cash","Street Hail"
73137039,98249,"Freedom Taxi","0556","MKC",090854,"01/01/2015 02:22","01/01/2015 02:25","0.7","39.604395","-75.016229","117 N 53RD ST","39.727969","-75.168031","28 N 03RD ST","4.31","0.00","0.00","0.00","1.10","5.41","Cash","Street Hail"
04513609,99554,"Freedom Taxi","8389","NGP",162263,"01/01/2015 02:22","01/01/2015 02:28","1.7","39.741253","-75.374380","5004 CONVENT LA","39.181764","-75.565029","1528 S ETTING ST","7.07","0.75","0.00","0.00","0.00","7.82","Cash","Street Hail"
